dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1670565600,2022-12-09 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.71,10000,271.5,273.21,276.58,279.28,1025,,,63,6.69,10,9.77,,,,,0,800,Clear,sky is clear,01n
1670569200,2022-12-09 07:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.36,10000,271.58,273.97,276.11,278.73,1025,,,65,4.12,10,,,,,,0,800,Clear,sky is clear,01n
1670572800,2022-12-09 08:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.8,10000,271.11,272.05,275.15,278.17,1025,,,65,6.69,360,,,,,,0,800,Clear,sky is clear,01n
1670576400,2022-12-09 09:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.15,10000,269.61,271.91,274.92,277.61,1025,,,60,5.14,30,7.72,,,,,0,800,Clear,sky is clear,01n
1670580000,2022-12-09 10:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.85,10000,269.75,271.81,274.92,277.19,1025,,,62,4.63,10,,,,,,0,800,Clear,sky is clear,01n
1670583600,2022-12-09 11:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.59,10000,269.9,271.21,274.36,276.63,1026,,,64,5.14,10,,,,,,0,800,Clear,sky is clear,01n
1670587200,2022-12-09 12:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.33,10000,269.68,271.16,274.36,276.63,1026,,,64,4.63,10,8.75,,,,,0,800,Clear,sky is clear,01n
1670590800,2022-12-09 13:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.27,10000,269.63,270.09,274.36,276.63,1026,,,64,6.69,10,9.26,,,,,0,800,Clear,sky is clear,01d
1670594400,2022-12-09 14:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.26,10000,270.65,271.16,275.92,277.06,1026,,,65,7.2,10,9.77,,,,,0,800,Clear,sky is clear,01d
1670598000,2022-12-09 15:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277,10000,270.32,272.51,276.36,278.17,1026,,,60,6.17,10,,,,,,0,800,Clear,sky is clear,01d
1670601600,2022-12-09 16:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.1,10000,270.2,274.36,277.36,279.28,1026,,,55,5.14,360,,,,,,0,800,Clear,sky is clear,01d
1670605200,2022-12-09 17:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.14,10000,270.17,275.57,278.15,280.39,1025,,,51,5.36,319,6.26,,,,,0,800,Clear,sky is clear,01d
1670608800,2022-12-09 18:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.74,10000,269.69,276.9,278.7,281.15,1024,,,47,4.12,350,,,,,,0,800,Clear,sky is clear,01d
1670612400,2022-12-09 19:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.29,10000,269.09,277.1,279.36,281.49,1025,,,43,5.14,10,,,,,,0,800,Clear,sky is clear,01d
1670616000,2022-12-09 20:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.49,10000,268.4,277.14,279.36,282.05,1025,,,40,5.66,360,,,,,,0,800,Clear,sky is clear,01d
1670619600,2022-12-09 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.14,10000,268.69,276.7,279.26,281.15,1025,,,42,5.66,360,,,,,,0,800,Clear,sky is clear,01d
1670623200,2022-12-09 22:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.28,10000,268.8,276.07,278.15,280.38,1025,,,45,4.63,360,9.77,,,,,0,800,Clear,sky is clear,01n
1670626800,2022-12-09 23:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.33,10000,268.79,274.42,277.15,279.27,1025,,,48,5.66,340,7.72,,,,,0,800,Clear,sky is clear,01n
1670630400,2022-12-10 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.19,10000,267.36,272.76,276.03,278.73,1026,,,46,6.17,360,9.77,,,,,0,800,Clear,sky is clear,01n
1670634000,2022-12-10 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.62,10000,266.63,272.5,275.47,278.17,1026,,,45,5.14,10,8.23,,,,,0,800,Clear,sky is clear,01n
1670637600,2022-12-10 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.15,10000,265.99,271.66,274.92,277.61,1026,,,44,5.66,10,8.75,,,,,0,800,Clear,sky is clear,01n
1670641200,2022-12-10 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.94,10000,264.73,271.92,274.92,277.19,1026,,,40,4.63,20,,,,,,0,800,Clear,sky is clear,01n
1670644800,2022-12-10 04:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.52,10000,263.51,272.05,274.82,276.63,1027,,,37,3.6,360,,,,,,0,800,Clear,sky is clear,01n
1670648400,2022-12-10 05:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.24,10000,263.28,272.09,273.33,276.63,1026,,,37,3.09,20,,,,,,0,800,Clear,sky is clear,01n
1670652000,2022-12-10 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.05,10000,264.01,269.62,273.15,276.08,1027,,,40,7.15,39,7.15,,,,,0,800,Clear,sky is clear,01n
1670655600,2022-12-10 07:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.53,10000,264.67,270.17,272.77,276.08,1027,,,44,4.63,10,,,,,,0,800,Clear,sky is clear,01n
1670659200,2022-12-10 08:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.06,10000,265.51,270.67,272.77,275.52,1027,,,49,3.09,10,,,,,,0,800,Clear,sky is clear,01n
1670662800,2022-12-10 09:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.8,10000,265.76,269.26,272.77,274.97,1027,,,51,4.63,30,,,,,,0,800,Clear,sky is clear,01n
1670666400,2022-12-10 10:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.44,10000,265.68,268.52,272.15,274.84,1027,,,52,5.14,10,,,,,,0,800,Clear,sky is clear,01n
1670670000,2022-12-10 11:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.47,10000,265.7,268.68,271.66,274.41,1028,,,52,4.92,10,,,,,,0,800,Clear,sky is clear,01n
1670673600,2022-12-10 12:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,272.85,10000,265.8,268.08,271.15,274.41,1028,,,55,4.63,20,8.75,,,,,0,800,Clear,sky is clear,01n
1670677200,2022-12-10 13:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.06,10000,266,268.34,271.66,274.41,1029,,,55,4.63,40,,,,,,0,800,Clear,sky is clear,01d
1670680800,2022-12-10 14:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.82,10000,266,268.99,272.69,274.97,1029,,,52,5.14,30,,,,,,0,800,Clear,sky is clear,01d
1670684400,2022-12-10 15:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.04,10000,267.23,269.2,274.15,276.5,1030,,,53,8.23,50,,,,,,0,800,Clear,sky is clear,01d
1670688000,2022-12-10 16:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.07,10000,268.94,270.54,275.15,276.63,1029,,,57,8.23,50,,,,,,0,800,Clear,sky is clear,01d
1670691600,2022-12-10 17:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.76,10000,269.92,272.21,276.15,277.74,1029,,,59,6.17,60,,,,,,20,801,Clouds,few clouds,02d
1670695200,2022-12-10 18:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.9,10000,270.63,272.85,276.14,278.86,1028,,,62,5.14,50,8.23,,,,,75,803,Clouds,broken clouds,04d
1670698800,2022-12-10 19:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.78,10000,270.91,272.7,276.05,278.73,1028,,,64,5.14,50,,,,,,100,804,Clouds,overcast clouds,04d
1670702400,2022-12-10 20:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.93,10000,271.4,273.15,276.14,277.81,1028,,,66,4.63,50,,,,,,100,804,Clouds,overcast clouds,04d
1670706000,2022-12-10 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.13,10000,271.39,274.01,276.15,278.17,1028,,,65,3.6,60,,,,,,100,804,Clouds,overcast clouds,04d
1670709600,2022-12-10 22:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.2,10000,271.45,273.77,276.15,277.74,1028,,,65,4.12,60,,,,,,100,804,Clouds,overcast clouds,04n
1670713200,2022-12-10 23:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.19,10000,270.78,272.23,274.92,277.74,1029,,,66,4.63,70,,,,,,0,800,Clear,sky is clear,01n
1670716800,2022-12-11 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.09,10000,271.05,272.74,274.82,277.06,1029,,,68,3.6,110,,,,,,0,800,Clear,sky is clear,01n
1670720400,2022-12-11 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.06,10000,271.71,273.07,275.15,277.06,1029,,,72,3.09,120,,,,,,100,804,Clouds,overcast clouds,04n
1670724000,2022-12-11 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.26,10000,271.54,273.32,275.15,277.06,1029,,,70,3.09,50,,,,,,100,804,Clouds,overcast clouds,04n
1670727600,2022-12-11 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.51,10000,272.09,272.12,275.15,277.19,1029,,,72,5.66,80,,,,,,100,804,Clouds,overcast clouds,04n
1670731200,2022-12-11 04:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.31,10000,272.09,271.64,275.15,277.06,1028,,,73,6.17,70,,,,,,100,804,Clouds,overcast clouds,04n
1670734800,2022-12-11 05:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.37,10000,272.46,271.5,275.15,277.06,1028,,,75,6.69,70,,,,,,100,500,Rain,light rain,10n
1670738400,2022-12-11 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.98,10000,272.76,271.22,275.15,277.06,1028,,,79,6.17,40,,,,,,100,804,Clouds,overcast clouds,04n
1670742000,2022-12-11 07:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.77,10000,272.73,270.33,275,276.63,1027,,,80,7.72,60,,,,,,100,804,Clouds,overcast clouds,04n
1670745600,2022-12-11 08:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.05,10000,272.19,270.89,275,276.63,1027,,,75,7.2,60,,,,,,100,804,Clouds,overcast clouds,04n
1670749200,2022-12-11 09:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.03,10000,272.17,270.67,275.15,276.5,1027,,,75,7.72,60,,,,,,100,804,Clouds,overcast clouds,04n
1670752800,2022-12-11 10:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.15,10000,272.44,271.21,275,277.06,1027,,,76,6.69,50,,,,,,100,804,Clouds,overcast clouds,04n
1670756400,2022-12-11 11:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.23,10000,272.66,270.75,275,276.63,1026,,,77,8.23,60,,,,,,100,804,Clouds,overcast clouds,04n
1670760000,2022-12-11 12:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.2,10000,272.79,271.5,275,277.06,1025,,,78,6.17,70,,,,,,100,804,Clouds,overcast clouds,04n
1670763600,2022-12-11 13:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.23,10000,272.97,271.53,275,277.06,1025,,,79,6.17,70,,,,,,100,804,Clouds,overcast clouds,04d
1670767200,2022-12-11 14:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.54,10000,273.08,272.15,275.15,277.19,1025,,,78,5.66,60,,,,,,100,804,Clouds,overcast clouds,04d
1670770800,2022-12-11 15:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.05,10000,273.21,273.04,276.11,277.74,1025,,,76,5.14,70,,,,,,100,804,Clouds,overcast clouds,04d
1670774400,2022-12-11 16:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.13,10000,273.29,273.14,276.6,277.74,1024,,,76,5.14,80,,,,,,100,500,Rain,light rain,10d
1670778000,2022-12-11 17:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.46,10000,273.79,273.32,276.15,278.3,1022,,,77,5.66,60,,0.1,,,,100,500,Rain,light rain,10d
1670781600,2022-12-11 18:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.36,10000,274.22,273.69,276.66,278.3,1021,,,80,4.63,70,,0.18,,,,100,500,Rain,light rain,10d
1670785200,2022-12-11 19:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.41,10000,274.44,273.49,276.66,278.73,1020,,,81,5.14,60,,0.51,,,,100,500,Rain,light rain,10d
1670788800,2022-12-11 20:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.28,10000,274.66,273.09,276.15,278.3,1020,,,83,5.66,70,,0.35,,,,100,500,Rain,light rain,10d
1670792400,2022-12-11 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.63,8047,273.68,272.41,275.47,278.17,1020,,,81,5.36,70,,0.76,0.89,,,100,500,Rain,light rain,10d
1670792400,2022-12-11 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.63,8047,273.68,272.41,275.47,278.17,1020,,,81,5.36,70,,0.76,0.89,,,100,701,Mist,mist,50d
1670796000,2022-12-11 22:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.47,10000,273.86,272.31,274.92,277.61,1020,,,83,5.14,60,,0.47,,,,100,500,Rain,light rain,10n
1670799600,2022-12-11 23:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.49,8047,274.05,271.87,275,277.61,1019,,,84,6.17,60,,0.98,,,,100,701,Mist,mist,50n
1670799600,2022-12-11 23:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.49,8047,274.05,271.87,275,277.61,1019,,,84,6.17,60,,0.98,,,,100,500,Rain,light rain,10n
1670803200,2022-12-12 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.02,4828,273.75,271.43,274.15,277.61,1019,,,85,5.81,60,,1.31,,,,100,501,Rain,moderate rain,10n
1670803200,2022-12-12 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.02,4828,273.75,271.43,274.15,277.61,1019,,,85,5.81,60,,1.31,,,,100,701,Mist,mist,50n
1670806800,2022-12-12 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.2,3219,273.73,271.31,273.89,277.61,1019,,,90,4.12,10,,0.97,,,,100,600,Snow,light snow,13n
1670806800,2022-12-12 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.2,3219,273.73,271.31,273.89,277.61,1019,,,90,4.12,10,,0.97,,,,100,701,Mist,mist,50n
1670806800,2022-12-12 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.2,3219,273.73,271.31,273.89,277.61,1019,,,90,4.12,10,,0.97,,,,100,500,Rain,light rain,10n
1670810400,2022-12-12 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.35,3219,272.38,271.48,273.15,276.08,1019,,,86,2.57,30,,0.7,,,,100,600,Snow,light snow,13n
1670810400,2022-12-12 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.35,3219,272.38,271.48,273.15,276.08,1019,,,86,2.57,30,,0.7,,,,100,701,Mist,mist,50n
1670810400,2022-12-12 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.35,3219,272.38,271.48,273.15,276.08,1019,,,86,2.57,30,,0.7,,,,100,500,Rain,light rain,10n
1670814000,2022-12-12 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.14,4023,272.33,268.88,273.15,276.08,1019,,,87,6.17,20,,0.42,2.29,,,100,600,Snow,light snow,13n
1670814000,2022-12-12 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.14,4023,272.33,268.88,273.15,276.08,1019,,,87,6.17,20,,0.42,2.29,,,100,701,Mist,mist,50n
1670814000,2022-12-12 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.14,4023,272.33,268.88,273.15,276.08,1019,,,87,6.17,20,,0.42,2.29,,,100,500,Rain,light rain,10n
1670817600,2022-12-12 04:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.79,3219,271.89,268.96,272.69,274.97,1019,,,86,5.14,350,,0.59,,,,100,500,Rain,light rain,10n
1670817600,2022-12-12 04:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.79,3219,271.89,268.96,272.69,274.97,1019,,,86,5.14,350,,0.59,,,,100,600,Snow,light snow,13n
1670817600,2022-12-12 04:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.79,3219,271.89,268.96,272.69,274.97,1019,,,86,5.14,350,,0.59,,,,100,701,Mist,mist,50n
1670821200,2022-12-12 05:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.75,3219,272.27,268.63,273.14,274.41,1018,,,89,5.66,10,,0.25,,,,100,600,Snow,light snow,13n
1670821200,2022-12-12 05:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.75,3219,272.27,268.63,273.14,274.41,1018,,,89,5.66,10,,0.25,,,,100,701,Mist,mist,50n
1670821200,2022-12-12 05:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.75,3219,272.27,268.63,273.14,274.41,1018,,,89,5.66,10,,0.25,,,,100,500,Rain,light rain,10n
1670824800,2022-12-12 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.54,4828,271.53,268.94,272.69,274.84,1018,,,85,4.63,30,,0.25,,,,100,600,Snow,light snow,13n
1670824800,2022-12-12 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.54,4828,271.53,268.94,272.69,274.84,1018,,,85,4.63,30,,0.25,,,,100,701,Mist,mist,50n
1670824800,2022-12-12 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.54,4828,271.53,268.94,272.69,274.84,1018,,,85,4.63,30,,0.25,,,,100,500,Rain,light rain,10n
1670828400,2022-12-12 07:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.42,8047,271.57,269.12,272.69,274.84,1018,,,86,4.12,10,,,,,,100,701,Mist,mist,50n
1670832000,2022-12-12 08:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.5,10000,271.5,269.21,272.14,274.97,1019,,,85,4.12,350,,0.51,,,,100,701,Mist,mist,50n
1670832000,2022-12-12 08:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.5,10000,271.5,269.21,272.14,274.97,1019,,,85,4.12,350,,0.51,,,,100,500,Rain,light rain,10n
1670835600,2022-12-12 09:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.41,10000,271.28,269.47,272.14,274.84,1019,,,84,3.6,360,,,,,,100,804,Clouds,overcast clouds,04n
1670839200,2022-12-12 10:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.65,10000,272.04,269.77,272.15,274.84,1019,,,88,3.6,10,,,,,,100,804,Clouds,overcast clouds,04n
1670842800,2022-12-12 11:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.6,10000,271.58,268.72,272.15,274.84,1019,,,85,5.14,360,,,,,,75,803,Clouds,broken clouds,04n
1670846400,2022-12-12 12:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.62,10000,271.6,269.04,272.15,274.84,1020,,,85,4.63,20,,,,,,100,804,Clouds,overcast clouds,04n
1670850000,2022-12-12 13:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.74,10000,271.56,270.65,272.15,274.97,1021,,,84,2.68,350,6.26,,,,,100,804,Clouds,overcast clouds,04d
1670853600,2022-12-12 14:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.27,10000,270.98,270.52,273.25,275.14,1022,,,77,3.6,40,,,,0.25,,100,600,Snow,light snow,13d
1670857200,2022-12-12 15:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.28,10000,272.16,270.33,274.15,276.49,1022,,,79,6.17,30,,,,,,100,804,Clouds,overcast clouds,04d
1670860800,2022-12-12 16:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.59,10000,272.11,270.95,274.15,276.63,1022,,,77,5.66,350,,,,,,100,804,Clouds,overcast clouds,04d
1670864400,2022-12-12 17:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.12,10000,272.09,271.62,274.81,277.61,1021,,,74,5.66,350,9.26,,,,,100,804,Clouds,overcast clouds,04d
1670868000,2022-12-12 18:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.31,10000,272.25,271.64,275.15,277.61,1021,,,74,6.17,350,,,,,,75,803,Clouds,broken clouds,04d
1670871600,2022-12-12 19:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.11,10000,272.08,271.61,275.15,277.61,1021,,,74,5.66,340,,,,,,75,803,Clouds,broken clouds,04d
1670875200,2022-12-12 20:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.67,10000,271.38,270.2,275.15,276.63,1022,,,72,7.72,360,,,,,,20,801,Clouds,few clouds,02d
1670878800,2022-12-12 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.21,10000,270.98,270.01,274.15,276.5,1022,,,72,6.69,360,,,,,,75,803,Clouds,broken clouds,04d
1670882400,2022-12-12 22:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.74,10000,270.58,268.63,274.15,275.52,1023,,,72,8.75,340,,,,,,75,803,Clouds,broken clouds,04n
1670886000,2022-12-12 23:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.03,10000,268.95,268.08,273.15,274.97,1024,,,66,7.72,360,10.29,,,,,0,800,Clear,sky is clear,01n
1670889600,2022-12-13 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.67,10000,267.53,267.82,272.77,274.41,1024,,,60,7.2,350,9.26,,,,,0,800,Clear,sky is clear,01n
1670893200,2022-12-13 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.31,10000,267.41,268.65,271.58,274.41,1025,,,61,4.63,10,,,,,,0,800,Clear,sky is clear,01n
1670896800,2022-12-13 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,272.8,10000,267.32,268.35,271.58,273.86,1025,,,63,4.12,360,,,,,,0,800,Clear,sky is clear,01n
1670900400,2022-12-13 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,272.18,10000,267.44,267.25,271.03,273.73,1025,,,67,4.63,10,,,,,,0,800,Clear,sky is clear,01n
1670904000,2022-12-13 04:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,271.79,10000,267.4,266.76,270.47,273.17,1025,,,69,4.63,350,,,,,,0,800,Clear,sky is clear,01n
1670907600,2022-12-13 05:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,271.45,10000,266.9,266.69,269.92,272.62,1025,,,68,4.12,330,,,,,,0,800,Clear,sky is clear,01n
1670911200,2022-12-13 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,270.82,10000,266.63,264.93,269.36,272.61,1025,,,70,5.66,320,,,,,,0,800,Clear,sky is clear,01n
1670914800,2022-12-13 07:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,270.91,10000,267.2,264.77,270,272.06,1025,,,73,6.17,330,,,,,,0,800,Clear,sky is clear,01n
1670918400,2022-12-13 08:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,270.75,10000,267.05,264.76,270,272.06,1025,,,73,5.81,354,6.71,,,,,0,800,Clear,sky is clear,01n
1670922000,2022-12-13 09:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,270.59,10000,266.73,265.27,269.15,271.5,1025,,,72,4.63,350,,,,,,0,800,Clear,sky is clear,01n
1670925600,2022-12-13 10:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,270.5,10000,266.48,265.16,269.15,271.5,1025,,,71,4.63,330,8.75,,,,,0,800,Clear,sky is clear,01n
1670929200,2022-12-13 11:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,270.5,10000,266.15,264.83,269.15,271.5,1025,,,69,5.14,330,,,,,,0,800,Clear,sky is clear,01n
1670932800,2022-12-13 12:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,270.17,10000,266.16,265.11,269.36,271.05,1025,,,71,4.12,340,,,,0.25,,0,600,Snow,light snow,13n
1670936400,2022-12-13 13:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,270.03,10000,266.03,264.94,269.15,270.95,1026,,,71,4.12,330,,,,,,0,800,Clear,sky is clear,01d
1670940000,2022-12-13 14:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,270.81,10000,266.29,264.83,270.15,271.52,1026,,,68,5.81,311,6.71,,,,,0,800,Clear,sky is clear,01d
1670943600,2022-12-13 15:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,272.06,10000,266.61,266.5,271.15,272.71,1026,,,63,5.66,350,,,,,,0,800,Clear,sky is clear,01d
1670947200,2022-12-13 16:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.29,10000,266.61,268.63,272.03,274.3,1025,,,57,4.63,340,,,,,,0,800,Clear,sky is clear,01d
